project_id,fragment,char_location,type,keyword,label
1f4a41ba8b6d2a91d53e1fedbb5fd92a,"nd stubborn!), but these two attributes may be just what she needs to fight this battle. She is in her last year of school at ASU but will have to take a break until af",1346.0,battle,battle,tp.nan
7fa215518537e35ce1aa60aa31e93c1e,"Teresa Sensinger of Perkasie, PA, daughter of Andrew and Michelle Sensinger is battling brain cancer. The family is requesting donations to help with mounting medical b",78.0,battle,battling,tp.nan
e1846506775af7547d171c35f9e38117,", transportation/parking, and to put food on the table. No family should have to battle cancer alone! Please help support Krystal by making any donation you’re able to!",4877.0,battle,battle,tp.nan
f9817a9a7087dde5c2e337ce855f8750,,,none,,tp.nan
a95294ea138b81bd7e8dd324e3c8a61a,"ling and getting strong for her and Anna. Living 1,000 miles away during Alisa’s fight will be a challenge for us, this GoFundMe account is one way we hope to support ",1015.0,battle,fight,tp.nan
a95294ea138b81bd7e8dd324e3c8a61a,"s feisty. She is strong and will no doubt, kick cancer. Your help will make this fight just a bit easier for her. We will update everyone on her journey as her treatme",1327.0,battle,fight,tp.nan
a95294ea138b81bd7e8dd324e3c8a61a," has a strong support team in Maine but will also need financial support on this journey. Her focus needs to be on healing and getting strong for her and Anna. Living 1,",897.0,journey,journey,tp.nan
a95294ea138b81bd7e8dd324e3c8a61a,"p will make this fight just a bit easier for her. We will update everyone on her journey as her treatment gets underway.Thank you,Heather & Corrie",1391.0,journey,journey,tp.nan
3205a7f99a672bf34b8f5e6e0ed00211,,,none,,tp.nan
1042a805c0a371c9ea99db2a0a4b9f88,Justyna continues her fight against cancer!Justyna is 23 years old and lives in a small village in Poland. I,21.0,battle,fight,tp.nan
1042a805c0a371c9ea99db2a0a4b9f88,"r last chance! A brain tumor is a terribly difficult opponent, which is why this fight is extremely demanding. However, had Justyna remained in Poland, there would be ",704.0,battle,fight,tp.nan
1042a805c0a371c9ea99db2a0a4b9f88,"anding. However, had Justyna remained in Poland, there would be no question of a fight because she would not be with us anymore. The medicine there is helpless. Fortun",807.0,battle,fight,tp.nan
1042a805c0a371c9ea99db2a0a4b9f88," medicine there is helpless. Fortunately, Justyna is a fighter. She continues to fight and will not give up and until the cancer finally gives up. Thanks to people wit",939.0,battle,fight,tp.nan
1042a805c0a371c9ea99db2a0a4b9f88,"ostics showed that the tumor is there.  In addition to cancer, there is one more enemy - the passage of time. By February 4, we have to pay for the next cycle of chemo",1518.0,battle,enemy,tp.nan
f6270bb4a990846bd82f21dab5b08107,"are out of pocket, get to and from out of state hospitals, pay the bills, & keep fighting hard and giving it everything we got. No one wants to ask for help but since man",1238.0,battle,fighting,tp.nan
d93ec11844f602d145612c23fb7c7fea,"of chemo. It is by the grace of God she is still her with us. As you can imagine fighting cancer is expensive. Since being diagnosed with cancer, she has been unable to r",6000.0,battle,fighting,tp.nan
5e51f44d40945b2a014a664321a6350d,h 2 years old and little Amer that recently turned his first year old. This is a fight that I will win for my boys and my wife. Thank You very much. Thanks for taking ,3992.0,battle,fight,tp.nan
3899c61de59b2f852f6224d12ba2e104,,,none,,tp.nan
3b546f29a65c3e062880bb2f528a3ec0,"unately, she was diagnosed with Endometrial Cancer.It will be a long and painful battle and Zykhar will need financial help and prayers. My sister is turning 33 on Octo",1021.0,battle,battle,tp.nan
3b546f29a65c3e062880bb2f528a3ec0,"ber 2019.**UPDATE: As of January 21,2019**Thank you for the amazing support! The battle is still in the planning stage. Here's the update as of January 21, 2019: Zykhar",1189.0,battle,battle,tp.nan
1c2d8b525ed3c33f66b40abdd8840a87,"Help us raise money for our coworker, Erica's second battle with cancer.  A few days before Christmas, Erica experienced abdominal pains and",52.0,battle,battle,tp.nan
6ef41882907a31087fc08df4964f4630,"iagnosed with stage 4 liver and colon Canver in June 2015 at age 25. He has been fighting it with chemo. The chemo had originally helped, but now it has done more damage ",107.0,battle,fighting,tp.nan
6ef41882907a31087fc08df4964f4630,er. His insurance company has denied the medicine the Dr has suggested. They are fighting it. Matt and his family could use some help. We also would love some prayers as ,287.0,battle,fighting,tp.nan
295ce7414636c9da938b935e1bec9a41, and support.  BOC was diagnosed with a rare form of cancer in 2010 and has been battling it ever since.  Through the years he has been forced to give up touring and even,119.0,battle,battling,tp.nan
d6cdaca80c0bc76596bfb34a0ad52c25,"mily, medical supplies and anything related to helping my family and myself with fighting this cancer. We appreciate each and every donation! I am absolutely appreciative",1598.0,battle,fighting,tp.nan
d6cdaca80c0bc76596bfb34a0ad52c25, almost 13 years and married for almost 3. My family is my biggest motivation to fight this cancer and kick it's booty! They need me as much as i need them! I am extre,891.0,battle,fight,tp.nan
d6cdaca80c0bc76596bfb34a0ad52c25,pe! I can't thank everyone enough for all of their support throughout this whole journey. We decided to start a gofundme account because we have had so many people ask u,1272.0,journey,journey,tp.nan
3c880ac676ad83a9631c6b5a3091f68f,,,none,,tp.nan
ee4d90006fc2df87dc65327707b0496b,"c cancer at the age of 43. Our entire world turned upside down instantly and our journey of 25 chemo treatments, radiation and doctor's visits started in July 2014. Afte",134.0,journey,journey,tp.nan
723122931db2e052b29ee61075e9b93f,s ago to treat my lymphoma is the underlying cause of this breast cancer. I will fight and beat this cancer just as I did the other! I know from experience that it is ,308.0,battle,fight,tp.nan
723122931db2e052b29ee61075e9b93f,reat my lymphoma is the underlying cause of this breast cancer. I will fight and beat this cancer just as I did the other! I know from experience that it is the power,318.0,battle,beat,tp.nan
de831825fde40e63131602e5219f7d2b,"ll can/t thank enough.It was all hands on deck, including their determination to fight this while keeping the pregnancy. Something Alice and Danu were informed back in",1597.0,battle,fight,tp.nan
de831825fde40e63131602e5219f7d2b,"to help. In honour of everything my sister has been going through and the uphill battle that she still has, I will raising funds from all you amazing people and in retu",3190.0,battle,battle,tp.nan
4b8e41fe5c93064149b1e9ef7ad158b0,"els of a 2 years of remission after experimental treatment, tests have shown her fight is not over.  For the fourth time now, the cancer has relapsed. She has suffered",323.0,battle,fight,tp.nan
4b8e41fe5c93064149b1e9ef7ad158b0,ch of her young life carrying this terrible burden. But she is not giving up her fight against cancer. And neither are we. Her mom and dad are both teachers who have b,791.0,battle,fight,tp.nan
4b8e41fe5c93064149b1e9ef7ad158b0,"hat Kate, Adam, Addie and all her family and friends can focus on finishing this fight once and for all.Thanks so much for helping Avrie and her family – we appreciate",1723.0,battle,fight,tp.nan
4b8e41fe5c93064149b1e9ef7ad158b0,"Avrie through the years, showing her spirit and toughness - this has been a long fight but we are going to beat it.",1992.0,battle,fight,tp.nan
4b8e41fe5c93064149b1e9ef7ad158b0,howing her spirit and toughness - this has been a long fight but we are going to beat it.,2018.0,battle,beat,tp.nan
d3138bc10378fd3e612af9474a95d28d,,,none,,tp.nan
58585bb2a9e7ea8a1452348d62e66098,ond D and his family to focus on staying faithful and focused on him healing and beating cancer not what expenses will be incurred or how they will be paid. Please share,1323.0,battle,beating,tp.nan
58585bb2a9e7ea8a1452348d62e66098,oss your social media platforms as well as with those you know to help Diamond D Beat Cancer!,1501.0,battle,beat,tp.nan
4f17b07c66f371cfb4564064025807df, and I'd love to rally and stand behind this beautiful family as they gear up to fight this.  Please consider making a donation to help make these next steps easier in,821.0,battle,fight,tp.nan
4f17b07c66f371cfb4564064025807df,part of my testimony in proving God performs miracles EVERY. SINGLE. DAY. I will fight 24 hours a day 7 days a week and I will kick cancers ass.Many have asked what th,1781.0,battle,fight,tp.nan
4f17b07c66f371cfb4564064025807df,"ghty God who can and does heal.  Pray big things for this family as they go into battle.  Pray for complete healing for Bailey, for peace and strength for husband Mitch",450.0,battle,battle,tp.nan
4f17b07c66f371cfb4564064025807df, healing and restoration. Pray for peace that surpasses all understanding.I WILL beat this.,2035.0,battle,beat,tp.nan
4f17b07c66f371cfb4564064025807df,"at has promised is faithful.""  From Bailey:January 15th, 2019. The day my cancer journey began.For the past week I have had numerous people praying along side me through",1094.0,journey,journey,tp.nan
e48eb2601b2547edd3cb06a49fab0f0d,,,none,,tp.nan
00da87cbbc5cb89a16a2f3a756a0c9e1,oves his jobs and the people he works with.   We need to raise funds for Erik to beat this cancer and to get his liver transplant.   He is usually the first to arrive,1491.0,battle,beat,tp.nan
00da87cbbc5cb89a16a2f3a756a0c9e1,yers!!Any donation will be tremendously appreciated.  All we want is for Erik to beat this cancer and have a successful liver transplant.  His goal he shared with his,2263.0,battle,beat,tp.nan
852126d45d2c577c39d8686491541040,,,none,,tp.nan
13f762df22583ab23cfa73058094b0c5,"g  Team Nevaeh shirts , keychains or bracelets go Iike her Facebook page Nevaehs Battle  with Osteosarcoma and message me!!! Thanks!!",2220.0,battle,battle,tp.nan
a086bf7eabe14f858ab849ce6d4f9aa8,id Judy Rains know just two years later she herself would be starting in for the battle of her life !!! In 1984 I was on the recieving end !! So today I ask anyone who ,1810.0,battle,battle,tp.nan
cef746a037b767ba9bd8a849c387e5ec,,,none,,tp.nan
c843a10d673d570b3420b4e24acbc044,,,none,,tp.nan
b4045d3335d160297db31f4d59363252,"py? ""A cancer vaccine is designed to awaken the immune system and activate it to fight the cancer from within. The patient’s own tumor is used to vaccinate the patient",10446.0,battle,fight,tp.nan
7d1f30987b42d704a5de5375be952df5,We need your help!! Our friend Malcolm is beginning the fight of his life now.  Mal was diagnosed with stage 3 esophageal & stomach cancer.  W,55.0,battle,fight,tp.nan
7d1f30987b42d704a5de5375be952df5,ou can & share this post.  Please keep Mal in your thoughts & prayers during his battle. We appreciate this from the bottom of our hearts!! God Bless!,546.0,battle,battle,tp.nan
7c0c04d0333693e525c35b9b074a2459,,,none,,tp.nan
6bce174625ab7806fabc363bb1af8de3,"annot, our only ask is that you remember Kim in your thoughts and prayers as she fights this battle.  Thank you all for your love and support.",1301.0,battle,fights,tp.nan
6bce174625ab7806fabc363bb1af8de3,ightening news.  Being “Kim” she is staying positive and ready for her battle to fight this with everything she has.  Kim has a long road ahead of her with many months,540.0,battle,fight,tp.nan
6bce174625ab7806fabc363bb1af8de3,"ting to see her have to go through this, but she is strong and positive and will fight with everything she has. Please don’t feel obligated to give, if you cannot, our",1144.0,battle,fight,tp.nan
6bce174625ab7806fabc363bb1af8de3,sad and frightening news.  Being “Kim” she is staying positive and ready for her battle to fight this with everything she has.  Kim has a long road ahead of her with ma,530.0,battle,battle,tp.nan
6bce174625ab7806fabc363bb1af8de3,nly ask is that you remember Kim in your thoughts and prayers as she fights this battle.  Thank you all for your love and support.,1313.0,battle,battle,tp.nan
2d6b96e66c4c123f26eec169bdd2c904,,,none,,tp.nan
43ead0302a5ce7b431dbb109a803f6a8,,,none,,tp.nan
efa7189919661077ff3c86da3d198d4b,mpany will not cover either.We believe that this is our brother's best chance of beating his cancer and we ask for your support in reaching our Goal.Nicholas and Alicia,2031.0,battle,beating,tp.nan
d71a27be32fc039032d769406248f7c2,,,none,,tp.nan
aaa360ee181b07f4e07cc4a3f0bbd23b,"east cancer that had spread to her bones.There is no cure.She plans to treat and fight this disease and hopefully slow itsprogression.  As she says, she will have “an ",1169.0,battle,fight,tp.nan
28fb522f4f94070e6dce49d591e986c4,,,none,,tp.nan
d530caf3ae120199edcf8ff7d6629913,ship and could really use the support through this period in my life in order to beat this and get on with my life. Any help would be very appreciated and thank you f,1403.0,battle,beat,tp.nan
33118ec40abf957bff83f172c0b2974c, is perhaps the biggest challenge that anyone could ever face on this journey: a fight against cancer. But Mari is strong! I know her. I’ve seen her incredible determi,2899.0,battle,fight,tp.nan
1b195c9aaa8763ba53a0177b2b464b92,"helping thousands, Deron has been fighting for his life. Here's the story of his battle...How It All StartedIn 2008, Deron suffered from an aortic aneurysm that almost ",700.0,battle,battle,tp.nan
1b195c9aaa8763ba53a0177b2b464b92,diately and was discharged on 8/4/17. He was in the next phase of his journey to beat cancer.  Although he was severely fatigued and still suffering from severe heada,3971.0,battle,beat,tp.nan
1b195c9aaa8763ba53a0177b2b464b92,arceva immediately and was discharged on 8/4/17. He was in the next phase of his journey to beat cancer.  Although he was severely fatigued and still suffering from seve,3960.0,journey,journey,tp.nan
cd218d2d58f620d2182a2e3da0971c48,"ntribution is greatly appreciated, as during this time she needs to focus on the battle rather than any financial burdens. We are a family strongly driven by faith and ",886.0,battle,battle,tp.nan
82fdeba54397e20b6009586308192551,,,none,,tp.nan
e3fc504feb3d08857c1fa7ad40f02cef,an.I love my wife beyond words and it hasn't been easy for any of us but we keep fighting.Thank You To all The donors and Future Donors.,942.0,battle,fighting,tp.nan
e3fc504feb3d08857c1fa7ad40f02cef,me. Virtually all patients die within five years. Time is not on our side.We are battling an uphill battle and while we debate on whether or not her life is worth saving ,603.0,battle,battling,tp.nan
e3fc504feb3d08857c1fa7ad40f02cef,atients die within five years. Time is not on our side.We are battling an uphill battle and while we debate on whether or not her life is worth saving based upon covera,622.0,battle,battle,tp.nan
1bf8259c757bff9b05ff910ffd41e9cc,,,none,,tp.nan
ff052aeb1ed172c8a3a9d05d7dfec46e,,,none,,tp.nan
1a31a301ac69a6350adc5b2d97e181ce,,,none,,tp.nan
9bc0bc1b950e8546c66f3ed1781cdc27,"t of the doctor’s mouth, “Your son has cancer.”Five surgeries later, he is still fighting. As a disabled combat veteran (Iraq 2xs) who is retired and on a fixed income, o",701.0,battle,fighting,tp.nan
9bc0bc1b950e8546c66f3ed1781cdc27," know that this battle is not Nick’s ending. With your support, we can help Nick fight and live out his dreams.Thank you from the bottom of our hearts for the donation",1311.0,battle,fight,tp.nan
9bc0bc1b950e8546c66f3ed1781cdc27,"say anything until the mission is complete. While devastating, we know that this battle is not Nick’s ending. With your support, we can help Nick fight and live out his",1246.0,battle,battle,tp.nan
9bc0bc1b950e8546c66f3ed1781cdc27,"e 3 Burkitt’s Lymphoma, our 13 year old son, Nick Manning, is ready to start his journey to defeat his cancer.While playing in an AAU basketball tournament, his mom and ",114.0,journey,journey,tp.nan
9bc0bc1b950e8546c66f3ed1781cdc27,nyone who is able to donate to help us with his bills as we face this unexpected journey. The diagnosis has completely shocked our family to the core but we will not qui,992.0,journey,journey,tp.nan
bf37b65b3f51f503c716982c702a5b2a,"brought to our lives. His optimism and positivity have been amazing through this journey.After taking a number of months off last year for life saving surgery, Tika now ",243.0,journey,journey,tp.nan
6854d16e1bf4964cdd437995f845767a,,,none,,tp.nan
99bef4916a7eef23240054179c7f2907,,,none,,tp.nan
b8cf3865ac05ac9530c1913a4750d105,"turned. Amber has a mass in the center of her chest.Amber needs your help as she fights this fight again. She will continue working as long as she can, but eventually, ",863.0,battle,fights,tp.nan
b8cf3865ac05ac9530c1913a4750d105,500+ per month for health insurance.All of Amber's energy needs to be focused on fighting and winning this second battle with cancer.Any help you can provide will be grea,1176.0,battle,fighting,tp.nan
b8cf3865ac05ac9530c1913a4750d105,"r has a mass in the center of her chest.Amber needs your help as she fights this fight again. She will continue working as long as she can, but eventually, that won't ",875.0,battle,fight,tp.nan
b8cf3865ac05ac9530c1913a4750d105,ce.All of Amber's energy needs to be focused on fighting and winning this second battle with cancer.Any help you can provide will be greatly appreciated. No amount is t,1209.0,battle,battle,tp.nan
88af12d583ee3ef33b923e042b266108,Kriya Yoga.The purpose of this fund is to help my dear friend Yogivah Giri Ji to fight his battle against cancer. Yogivah Giri Ji was diagnosed with bladder cancer in ,1962.0,battle,fight,tp.nan
88af12d583ee3ef33b923e042b266108,.The purpose of this fund is to help my dear friend Yogivah Giri Ji to fight his battle against cancer. Yogivah Giri Ji was diagnosed with bladder cancer in June of 201,1972.0,battle,battle,tp.nan
5b1bdfc0356009e86ffa41cbe14be836,"her liver, derived from the original cancer and also triple positive. And so our journey begins all over again. But this time, the financial commitment is much greater. ",1004.0,journey,journey,tp.nan
a93de1575d276b0757289582f1081e32,,,none,,tp.nan
855bf0d1cfa344d0ae4f799ff01d228a,nce March and will only continue to go through all of this until she has won and beat this horrible disease. It has taken away so many happy days she’s suppost to be ,274.0,battle,beat,tp.nan
caaa0d818a5ffa92c85305850001cd05,"now, Cancer Treatment is Very Expensive, Im asking for your Donations to help me fight this Cancer (Again) so I can Continue to be a Father and Husband to my Wounderfu",908.0,battle,fight,tp.nan
6c4ccdf96c5b86695db47637065f70a6,,,none,,tp.nan
a2ccce82636985dce3be4d1c50f187f8,s.  We believe Lori will beat this and anyone interested in participating in her fight please join us in the battle.,1410.0,battle,fight,tp.nan
a2ccce82636985dce3be4d1c50f187f8,t this and anyone interested in participating in her fight please join us in the battle.,1438.0,battle,battle,tp.nan
a2ccce82636985dce3be4d1c50f187f8,"ital, deductibles,  and unforeseen costs, as well as her loss of wages this is a war that fiends and family can have an impact on.  Many people have been asking to h",1175.0,battle,war,tp.nan
a2ccce82636985dce3be4d1c50f187f8,ecided to start this gofundme to facilitate those desires.  We believe Lori will beat this and anyone interested in participating in her fight please join us in the b,1354.0,battle,beat,tp.nan
99e35a7df4b2f8be70fce07c9a660080,t. In the original post I had been diagnosed with stage 4 cervical cancer. I was fighting the cancer & I did 4 rounds of radiation therapy along with 9 rounds of chemothe,204.0,battle,fighting,tp.nan
99e35a7df4b2f8be70fce07c9a660080,re a bank account and also because he has been my rock and support throughout my journey. I would be nowhere without him. He has been keeping me positive and sane throug,16841.0,journey,journey,tp.nan
99e35a7df4b2f8be70fce07c9a660080,thout him. He has been keeping me positive and sane throughout this whole cancer journey. We have a joint account at School’s First Credit Union and he is the main one o,16952.0,journey,journey,tp.nan
16fd5834200b3c94f2e9e24bf42d2085,,,none,,tp.nan
d610f6978acc03a3eafd6b4ca0f45dff,f cancer patients is more then just a photo-book it's a story and hope for those fighting cancer it's remembrance for the family's and courage for the patients. a picture,117.0,battle,fighting,tp.nan
d610f6978acc03a3eafd6b4ca0f45dff,ople know better and have more knowledge about what cancer is and how people are fighting it.  My name is Harrison Mason I'm a professional portrait and street photograph,1882.0,battle,fighting,tp.nan
3212552efff2953fbc29bbd9590cd656,"ntertain and possibly allow people a glimpse of what some of us go through while battling this potentialy deadly disease. Make no mistake, this is still a cool, fun super",1464.0,battle,battling,tp.nan
f6f96681a6705cccd62f93e59a5c3675," bacteria in a human body - healthy & non-healthy, harmful and useful, leading a fight. I believe this game will be not just entertaining but educative and informative",733.0,battle,fight,tp.nan
7762f2a991600056682624cbeb7a563d,the country.  Cover Photo by Matt Misisco. Quincy lives alone in Los Angeles. He fights cancer alone. Quincy's goal has always been to reach people he doesn't know thro,5375.0,battle,fights,tp.nan
89533edb8d90b86b4a33d606ceb00a52,"Hello All,  My project is to create an art book about my battle with
brain cancer told through artwork. It is titled The Art of Fighting Cancer.",56.0,battle,battle,tp.nan
89533edb8d90b86b4a33d606ceb00a52," cancer specifically.  It will be a fun book with unique ways of
looking at this journey. I have already begun major work on this project and I
know it will turn out bea",1001.0,journey,journey,tp.nan
6c4c260cbd85c7744e2209009134f996,,,none,,tp.nan
e279747d84f0db5770b21d2074f8482b,"ckey's health began to rapidly decline and he quickly lost 20 pounds. His cancer journey began with admittance to Baylor Scott & White Medical Center in Temple, Texas. F",438.0,journey,journey,tp.nan
fc17f8ce7723648117335c2634e511f6,"ep me in mind in your prayers and when doing good deeds.” Unfortunately, Ahava’s fight has reached a critical point, and for the first time, she needs the financial su",386.0,battle,fight,tp.nan
9c56e5b6358d022d707d0e8c1463fc27,"y to Rudy and his wife, to help offset medical and living expenses while Rudy is battling cancer. No amount is too small, and everything is so appreciated. Thank you so m",1285.0,battle,battling,tp.nan
bc27e2c57617840c2cbd85b244cc9a6d,,,none,,tp.nan
a034469be45554c7f00590ea9d5aafe1,,,none,,tp.nan
f51eab9680a7806b381a71474eedb257,,,none,,
4c52d1d30507543283ce279c237e5078,,,none,,
57200cb73745cd85c067b3f42f2219d8,,,none,,
04551353706d2ca23758270649df7277,,,none,,
0c4d473ae08c0aaf94375a882095ad73,,,none,,
897c44b95997a8ac58a38bb9a7b98559,,,none,,
d4993f8e432ea8b721abd9155ce50e22,ht the joy of Raven’s soccer to boys and girls from across the city. Timo is now fighting brain cancer and the Carleton Men’s Soccer Alumni Association is raising funds t,813.0,battle,fighting,
36b1929ec5bcd4e38fd3d0602d267754,,,none,,
6282d3b648d4693afd8a93634298a5a4,"r of Black Flag, Misfits, DC3, Vida, Ella & The Blacks, Redd Kross, and Flag, is battling throat cancer. Dez has just finished debilitating radiation treatments, and is c",105.0,battle,battling,
661a41e72d6fc706917e094e6796d6ac,"Joseph, age 20, and a lifelong Weymouth resident is battling Malignant Peripheral Nerve Sheath Tumor, a sarcoma. Joseph has been juggling ful",51.0,battle,battling,
a0ae0804465debb55f65f011a39e6170,,,none,,
db2ebd1fe25fc4af52f0cd171ce4a116,,,none,,
d26da478d36e5c2e34df70e38f4faeaa,,,none,,
e619a2029dd86204c699e317ae9f8196,,,none,,
1e1f417fe4d5895d82f96afbceecca96,,,none,,
24175788158b5d7961efa4b97bfafd75,,,none,,
1446d86137e676afa461ca8c7512ee2e," is often too worn out to mow (or someone to mow it)Dad is determined to win his fight. As he told me, he wants to see his granddaughter, Magnolia, grow up. He is a fi",2934.0,battle,fight,
1446d86137e676afa461ca8c7512ee2e,"s my dad is often too worn out to mow (or someone to mow it)Dad is determined to win his fight. As he told me, he wants to see his granddaughter, Magnolia, grow up. ",2926.0,battle,win,
dc1522cf575ba7a5e5fa22d044ffed3a," 8th surgery. With that said, Dawn's only worry should be having the strength to fight this long battle towards recovery and survival.  But unfortunately, the reality ",789.0,battle,fight,
dc1522cf575ba7a5e5fa22d044ffed3a,"th that said, Dawn's only worry should be having the strength to fight this long battle towards recovery and survival.  But unfortunately, the reality is the  majority ",805.0,battle,battle,
74a1d0fbe2e6077596b142840a2d13a0,,,none,,
6d251d5bfffdee50fb323b5d1d963258,"Mike Bryan is battling what his doctors are terming to be ""terminal cancer"".  His main concern is leavi",13.0,battle,battling,
b14ed8e39b638f6125ada8faaec96b0a,,,none,,
3ef21a6de6aed66fc248a6648c2f3cd4,,,none,,
ab80f1b90f1706a1c3bbf956ec050c2e,Brenda Britton and her family are facing the daunting challenge of fighting aggressive cancer that has spread from breast to liver and bone. It's time for u,66.0,battle,fighting,
8f21a48b1b6862df1db52183548b5913,,,none,,
35bb22830d4f9e2c597f5739fed8d5fd,,,none,,
4bf7abe4433f3ec54d9e1305f954eafc,,,none,,
c3e249b1b743d36e92c45e8960d433c8,,,none,,
e386df64ee5a4a62af688ef75d061079,,,none,,
0d7abb69d8e8e6c252394c2e01c3ad80,"healthy, but cancer has never been known to discriminate. So now they are on the journey to crush this cancer and never let it come back!Corey had a PET scan the day bef",902.0,journey,journey,
0d7abb69d8e8e6c252394c2e01c3ad80,". Please send your positive thoughts, prayers, vibes and energy for a successful journey. We can all watch and cheer him on as Corey Crushes Cancer!",2444.0,journey,journey,
94f70a1c8e2e4f897a1f75515a4f65b7,,,none,,
7c472279f69c2cdb612c27f027ed3844,,,none,,
4a106b3612eae207e290f02f2fb06773,,,none,,
9b5ec83947553042ab46c5b8159b245f,"y medical. We are humbly asking for help with her financials so she can focus on beating the cancer. Please consider donating, but if money is not something you can give",973.0,battle,beating,
9650fef2af6be37212ac01c85ba6be46,,,none,,
52a9f5af23f4d68c6f85466667ac36bf,Let’s help Gladys’s daughter beat cancer together! On behalf of the General Manager Frank Super and the Meadowland,28.0,battle,beat,
76118d5d616b96783621a9586aa9fe47,,,none,,
f02acd38a06a2890275b80048839ec6d,,,none,,
d5c9ef93488601b5ab03e0b755e09a8a,,,none,,
a07d8b9f95afae967d9e0ee3d4df91ae,"r of their young daughter, Genevieve.As you may or may not know, Jessica began a battle with breast cancer several months ago. She had surgery, and it was thought that ",2020.0,battle,battle,
a01cc4ce59bc57e8ef71067f91c02470,,,none,,
0e4a0aa528f2f7b29796218fa5c9e520,"aken its toll both emotionally and financially. Unbelievably, this makes our 4th fight against a major cancer since October, 2000. While Glen and I have the love of Go",361.0,battle,fight,
0e4a0aa528f2f7b29796218fa5c9e520,"walking wounded trying to hold each other up. We need help financially so we can fight and win this battle. The co-payments and medical bills keep piling up, as Medica",742.0,battle,fight,
0e4a0aa528f2f7b29796218fa5c9e520,"ft us from this overwhelming situation and show us that we are not alone in this fight. I know money is tight, but your gift will help us fight, live & will help lift ",1427.0,battle,fight,
0e4a0aa528f2f7b29796218fa5c9e520,"e are not alone in this fight. I know money is tight, but your gift will help us fight, live & will help lift the constant financial worry I have on my shoulders! It w",1484.0,battle,fight,
0e4a0aa528f2f7b29796218fa5c9e520,"been battling cancers of various degrees for the past 17 years. Although we have fought and survived thus far,  it has taken its toll both emotionally and financially. ",241.0,battle,fought,
0e4a0aa528f2f7b29796218fa5c9e520," with colon cancer. Unforunately, cancer is no stranger to us. We have both been battling cancers of various degrees for the past 17 years. Although we have fought and su",165.0,battle,battling,
0e4a0aa528f2f7b29796218fa5c9e520,"ing to hold each other up. We need help financially so we can fight and win this battle. The co-payments and medical bills keep piling up, as Medicare only covers so mu",761.0,battle,battle,
0e4a0aa528f2f7b29796218fa5c9e520,"unded trying to hold each other up. We need help financially so we can fight and win this battle. The co-payments and medical bills keep piling up, as Medicare only ",752.0,battle,win,
6daa11f8be841b8fda8386b2b562e3a4,"t of you are sleeping off your hangover, we'll be running through London to help beat a disease that is close to many of our hearts. The smallest donation makes a dif",102.0,battle,beat,
bed3d835e94a46278c116df9bb38f1b3,"re are any funds left we will pay them forward to someone else facing this tough fight.￼  My mother Tonya, is the most incredible woman I have ever met. A little bias ",2177.0,battle,fight,
bed3d835e94a46278c116df9bb38f1b3,"ig step forward to a stress free treatment process. ￼  Funds would go toward the fight, treatment and expenses toward facilitating her treatments. Food, lodging, gas a",2861.0,battle,fight,
62cc72bf882064cf535198c8f07de460,,,none,,
919ade8f9b0024c28c9f6b9de653cb40,,,none,,
6c4c260cbd85c7744e2209009134f996,,,none,,
c1885a87caa019bf64d6506a4d4a3948,"er.We need to act fast, as this is a dire situation.Adam is ready and willing to fight this tooth and nail. He has decided to forgo the western medicine route as it ha",282.0,battle,fight,
4cc9938a8ffb442ccadd0bb5e8420928,,,none,,
bf1c8562fc72660d4601d315c4dbbd3f,"SUPPORT KEVIN'S FIGHT-BRAIN CANCER WARRIORKevin Deane was taken to the hospital on Tuesday, December 5",15.0,battle,fight,
1a0f2fa08307fd6af5355c05a0bab924,"with amazing family, friends and community.""This is my beautiful cousin's second battle with cancer in the last few years. Melanie is a wonderful, hardworking wife to C",256.0,battle,battle,
35bf53dafa110a4653dbf682fd282776,shown extreme strength during these months but times are becoming tough and this fight is getting harder. He has currently been admitted to hospital and Kirsty and the,321.0,battle,fight,
10f5a87519fb9ee987b98c3e64b72c56,", Tara Torossian, is facing the battle of her lifetime. Please give to help Tara fight Stage 2 Breast Cancer. We all know Tara’s not one to ask for help, she’s much to",90.0,battle,fight,
10f5a87519fb9ee987b98c3e64b72c56,"Our friend, Tara Torossian, is facing the battle of her lifetime. Please give to help Tara fight Stage 2 Breast Cancer. We all kn",41.0,battle,battle,
e93576a52adbbe68421521aff8f68217,ost a year ago Sandy was diagnosed with pancreatic cancer and has been valiantly fighting the disease with every fiber of her being ever since. All who know Sandy are wel,200.0,battle,fighting,
e93576a52adbbe68421521aff8f68217,ss  off meeting financial demands that cannot be avoided. I want her to focus on fighting as hard as she can for as long as she can and not worry about the financial part,1842.0,battle,fighting,
e93576a52adbbe68421521aff8f68217,"he can for as long as she can and not worry about the financial part of all this battle! Sandy and Dick are the best kind of people, MANY will attest to that fact! We k",1944.0,battle,battle,
e93576a52adbbe68421521aff8f68217,"cancer-battle Please continue to prayerfully support Sandy as she continues this battle on a daily basis. She has met this with faith, strength, dignity andis an absolu",2333.0,battle,battle,
90cd1a81ca128165801fd04f59805d62,"diagnosed in July.Let’s take the financial pressure off and support Sandy as she battles this deadly disease. Every donation counts, small or large. Thank you for contri",645.0,battle,battles,
