ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
2mbw7vshwjbvpro6ewg1,5,male,journey,29344,1461,1347,4913,4831,8833,4169,2431,2335,2711,2498,7307,10596,7955,2910,4576,98347,1,2,She is in need of a donation.,0,5,1,N,Y,M,B,75-100k,Y,26,If you were paying attention or not.,N/A
2ozg4gvf0l90o7n6t7n6,47,female,literal,176066,6966,5601,34334,48521,176092,18349,12098,7859,4194,7193,11934,4617,2189,1590,5444,524579,1,2,She has a heart of gold.She knows that everyday in her future she going to struggle with the disease ,3,5,5,N,N,M,M,50-75k,Y,29,,
2q4t98pum0hau7ze913t,0,male,journey,8513,2484,4275,28565,19390,60184,8105,2861,5712,3578,4599,15894,7270,2919,1679,14790,191234,1,2,"Jason has stage 2 lymphoma, which is a cancer. I am helping pay for his expenses on this difficult journey.",2,6,5,N,Y,M,B,50-75k,Y,28,,
2rnfh6u33ccguo0bjxc7,50,female,journey,30671,2763,3781,30368,50037,49692,6761,3781,14406,3357,1933,11767,3468,51522,12271,45044,322019,1,2,Jennifer is suffering from lymphoma and one of her close friends started a campaign to raise money to help pay for all the costs as she recovers.  ,6,3,4,N,Y,M,M,100-150k,Y,33,To see how perceptions of an individual's situation reflects in someone's willingness to donate to their cause.  ,
2sj4g73zr7blbb3mgzmx,50,male,literal,6263,1984,2533,28424,38981,12502,5630,3974,6749,2878,1654,14841,3397,2854,918,6258,140210,1,2,"Hopeful, but with lots of hard work and medical costs involved",24,4,6,N,Y,NB,M,25-50k,Y,31,,
2sx86bzw12aahr4pcvnl,20,female,journey,23568,5854,5513,62308,107357,44600,93096,4648,6178,3677,7537,13628,8902,29377,14861,20830,455939,1,2,the Jennifer situation was somehow terrible though she had gold heart.,12,6,6,N,N,M,B,50-75k,Y,45,study about expression.,NONE.
2tqp7xrgbc3kxvb7p645,30,female,literal,6951,2923,3587,10169,14947,7168,3339,2407,9358,5909,2576,13757,5406,2929,1478,4416,98235,2,2,no thanks,15.473,3,3,Y,Y,M,B,75-100k,Y,44,,
2tvdfn4umnfhakf6919e,30,male,battle,18924,7564,5954,10024,12809,26119,6762,4149,8094,5767,6111,12369,5898,4063,1648,5473,142175,1,2,it is very crucial situation,5,5,4,N,N,M,B,25-50k,Y,29,,
2txtqlrky763q604433a,5,male,journey,15971,2916,6821,65296,116430,108445,11799,5653,5677,4234,3995,12239,5814,4188,3908,7084,381019,1,2,"He is a very sweet man who has went through surgery and now has cancer. His friends is raising money to help with the cost of all his medicine, chemo, and radiation if he needs that. He has had one treatment and will need more every 21 days for 3 to 4 months. He really needs help and they say every little bit will help.",4,6,6,N,Y,F,HS,10-25k,Y,52,,
2vvk0fd79mhc9rrhfbcg,0,male,literal,11941,2772,2375,23018,18947,8094,4531,3199,3047,2778,2250,7871,3017,5632,2918,18741,121479,1,2,he has cancer and is very ill,0,0,0,N,Y,M,HS,10-25k,Y,18,generosity,nope
2w3qlk69gg14akfhbzl1,30,female,literal,95408,2827,4224,16454,17010,13323,7422,6603,5627,2912,3327,7647,4489,5493,1797,6534,203711,1,2,very critical,5,5,5,N,Y,M,M,75-100k,Y,32,,
2w7j91cryle4vxlt5ylc,0,female,journey,49236,2006,1724,501548,58772,5084,3454,8309,2948,3404,3684,8379,3668,2142,31,2767,658683,1,2,none,100,5,4,Y,Y,F,B,<10k,Y,50,,
2xemyl3t3mq8q0wypknc,5,female,battle,23843,7414,1763,26058,93321,124588,6365,2036,2140,1770,2490,7159,6390,2606,3841,12810,325234,1,2,"I would say that she has been diagnosed with lymphoma, and is going to be facing difficult times entailing constant medical treatment for the foreseeable future. In particular she's going to have to undergo chemotherapy on a regular basis for the next few months. She's going to need financial support to help make it through her situation.",0,5,5,N,Y,M,A,10-25k,Y,38,,
2xu2ajtpl9lku08yp69j,5,male,journey,8437,2780,3469,23067,24390,8275,6487,2522,3892,4357,2931,9408,2788,2883,2918,15312,124369,1,2,he has lymphoma,3,3,3,N,OO,M,D,25-50k,Y,32,n/a,n/a
2xvs2e7ophmzfggsl2z7,10,female,battle,4011,2107,2448,4174,39369,24968,8578,1940,2307,1919,1086,4036,2290,1065,853,2523,104342,1,2,She has lymphoma and has racking medical debt. Her friends are trying to get her some funding help.,2,6,4,N,Y,F,B,75-100k,Y,27,,
2zpj876cmqys2kavd742,15,female,battle,19757,6714,9544,58163,32726,72725,39736,10746,6555,8187,3292,9695,4864,5925,8131,19854,321065,1,2,I will say its very unconditional base on the fact that she valued their friendship.,4,4,5,N,N,M,B,100-150k,Y,30,,
2ztg9v9sq6yhrmy5m4s4,5,female,literal,18928,4500,4224,18444,19554,17318,7772,2028,3365,1998,1904,7349,2514,6518,1200,8249,126589,1,2,She is going through a rough time in her life with much uncertainty. ,12,3,4,N,Y,F,B,10-25k,Y,33,To see if we are compassinate?,
31zjcupot4vy390ohsva,15,female,literal,25808,2910,4094,40225,58950,77828,8743,3475,8743,2810,5244,13636,4594,20695,26601,23161,327983,1,2,Jennifer has a serious issue with cancer and requires chemotherapy with side effects. She needs emotional and material support.,3,5,5,N,Y,M,HS,10-25k,Y,66,donation trends,thanx much
32q68z0cbatscldv1jhk,30,male,literal,4997,2217,24814,24700,78105,64725,14846,4062,6206,3045,4173,15776,5413,2941,67011,6255,330771,1,2,i will tell my friend about jason's health so she can also donate and make Jason feel better by helping her ,4,4,5,N,Y,M,M,100-150k,Y,53,,
36urvlyr2yfzxbfzsmww,30,male,journey,5382,2687,3758,17371,31282,103727,5092,2368,3416,4233,2080,6653,2435,20151,1492,5075,217516,1,2,"Jason is currently fighting Stage 2 Lymphoma. He is at the start of what will be a long journey to recovery, and treatment is expected to take several months. A crowdfunding campaign has been launched to help him financially with any and all costs related to his recovery.",5,4,4,N,Y,M,B,50-75k,Y,34,To see how much we would be willing to donate with the premise that we potentially keep the remainder,
373vkayfrbuunvxuqbza,35,male,journey,21757,4922,3106,8515,8492,9302,4133,6224,5334,5875,27847,26807,6740,51418,15342,20152,226479,1,1,very nice survey,7,6,3,Y,N,M,B,25-50k,Y,67,very nice study and nice survey,very nice survey and nice study
37avlkhge3fs95rzvdms,30,male,journey,11742,3394,4078,25536,37101,8935,6559,7180,4350,2279,2383,10113,3125,7366,2360,27635,164658,1,2,"Jason has cancer, and is in a bad way. ",1,5,5,N,Y,M,M,75-100k,Y,32,Empathy,
39kaajdujk7pwv9cy4em,45,male,battle,4401,2385,3314,22285,28303,44237,5864,4585,4140,4023,3140,10019,3979,2887,917,4544,149452,1,2,Jason is having a rough time.  First he needed an extensive surgery and now he needs a few months of chemo to get rid of cancer.,0,5,4,N,Y,M,B,50-75k,Y,26,,
3b9w0bh94du4phw3wsos,30,male,battle,27060,2483,3724,30010,170806,42409,6432,5403,20863,3771,2258,14293,3829,8850,2307,10131,354947,1,2,Jason just had a thyroid surgery and now has lymphoma.  He needs money to cover his treatment costs.,6,4,5,N,N,M,M,10-25k,Y,28,,
3bd5aq36rv6j8z49rsst,20,female,journey,8082,1843,3486,16616,13430,22796,4891,4007,9643,3658,2414,8070,2652,2271,1453,4092,110319,1,2,Jennifer is suffering from lymphoma ,10,5,4,N,N,M,A,25-50k,Y,30,,
3cqq4uzrz00wog6ktehj,15,female,battle,38582,43277,3677,18898,11588,136698,4277,3562,33718,5916,2745,8484,2436,1531,1626,10580,328013,1,2,My best friend is fighting with chemotherapy after undergoing complicated thyroid surgery.,1,3,3,N,N,F,A,10-25k,Y,22,,
3dkdcw9ekafjqz1v2w87,39,female,battle,15093,48147,103541,557175,21863,377067,5762,3078,4451,4687,6884,15142,3732,4671,4239,7253,1183655,1,2,As Jennifer's best friend.I am raising money to help pay for the many expanse that will come along during the tough battle ahead.She's strong and wands more than anything to get thought this flight.Any little bit helps we appreciate you all for helping her thought his difficult bottle. ,5,5,6,N,N,F,M,50-75k,Y,30,good,good
3f9mbx1o7w3s2gh4jd7k,0,female,literal,3309,2717,2922,14889,45320,18385,4385,2308,3949,3037,2451,7935,4067,4172,2556,3289,126181,1,2,Someone was doing fundraising for an individual with cancer,5,3,3,N,Y,M,B,25-50k,Y,34,not sure,no
3j1wsaw86lp1ykzbf23e,50,female,journey,15076,28602,12787,26510,21358,30797,10858,13186,19378,9108,16306,34501,52648,30405,17309,10345,350229,1,1,VERY DISTURB,8,5,4,Y,N,F,M,75-100k,Y,38,LABORATORY,GOOD
3o12tk6lf73ykhpwop0o,45,male,battle,36117,18802,11942,36770,29479,34889,29433,8554,19609,26784,17048,12054,12497,81859,37134,14279,429740,1,2,same enjoy,2,5,5,N,N,M,B,25-50k,Y,34,,none
3plsn1gwedrzr3mlcm1p,25,female,journey,295959,4769,4647,8910,8879,15099,8595,3239,6078,3441,2891,9508,4643,3779,2503,7029,391243,1,2,not sure,5,3,3,OO,OO,M,M,50-75k,Y,33,,
3s5mkbr2ynh4pkqx1v6d,15,male,battle,6466,2148,2786,19605,32949,18254,7424,3419,4675,2808,1655,7158,3677,14502,3188,7826,138897,1,2,"Jason has lymphoma and is undergoing a rough treatment, including chemotherapy and radiation.",12,4,3,N,N,F,D,50-75k,Y,32,"Ability to sympathize with a patient with a chronic, serious illness.",None.
3s6sx88yr13cery9k377,31,male,literal,15266,17280,6388,11456,13773,47961,4145,3695,4169,4042,2873,9885,3630,5286,2326,11430,164170,1,2,I feel very pity for him and i also want to donate some money,2,5,4,N,Y,F,B,10-25k,Y,29,,
3szw9s4fr6dxjcf49kgp,37,female,literal,27721,7064,1600,6468,8277,7760,3905,4490,9508,3247,2547,11269,6990,2570,6292,5164,115001,3,2,good,50,4,3,Y,Y,M,M,100-150k,Y,31,,
3tbeks4f2kfug35pc79t,37,female,literal,10244,17185,1831,6331,6892,19655,3726,2930,6078,2617,2716,9821,5736,7366,9432,14567,128281,3,1,"""Friends"" In their original contracts for the first season, cast members were paid $22,500 per episode. As the show entered its second season, cast members received different salaries, varying from $20,000 up to $40,000 per episode.",8,5,5,Y,Y,F,B,25-50k,Y,25,nothing,good survey
3uzsgwmf5xcqvs9mzh5s,10,male,literal,12135,3038,5630,23386,16634,285111,10729,5666,5213,4045,2405,52098,4642,3535,3491,4129,442264,1,2,jason has lymphoma,2,6,6,N,Y,M,B,10-25k,Y,25,na,na
3vms3t5vdznsf5d63sqd,25,female,journey,3748,1479,10757,11024,7487,26693,5311,1912,2858,1993,4035,6860,2512,1657,889,10892,100404,1,2,Extremely unfortunate. No one having cancer should need to fight the disease while worry about how to pay for treatment.,2,5,6,N,N,M,B,>150k,Y,21,,
3wvw92n53j747rsgtm8v,0,female,journey,3151,2444,2691,19596,29592,22391,4489,3096,3656,2413,2504,6913,3371,1555,1095,1653,111050,1,2,She's in dire need of money to help with her treatments,0,6,6,N,N,M,B,<10k,Y,27,,
3xp7qtm5vqfozksm8qzt,5,male,journey,34443,8723,7244,58312,110572,181743,24859,6301,10965,19605,4466,31350,8891,64176,23266,8805,604629,1,2,Jason has cancer and has to go through chemotherapy for several months so it's not a good situation for him.,2,6,5,N,OO,M,HS,10-25k,Y,37,Donating to a cause.,Not really.
3ykj6dyb5yzn4kes84t6,35,female,battle,13229,4540,2122,6254,14440,23552,14609,4304,34110,14368,1850,19168,19575,27802,36619,12506,250958,1,1,yes friends,4,4,3,Y,Y,F,B,25-50k,Y,51,yes i know experiment,yes good experiment
40clw5vphq1lcmconjz9,30,male,battle,3777,2627,2672,14970,34563,114791,7665,3715,3648,3033,4502,9076,3344,20010,3550,3385,235641,1,2,"He has been struggling against the condition of lymphoma for a while. We are trying to raise money to help his recovery which could take months. I am positive that his health will get better in the future, if people continue to help. ",3,5,4,N,Y,F,HS,<10k,Y,18,Sympathy for charity cases. ,No
420goeoxldffckyjszwo,10,male,literal,210857,5031,10021,143694,32734,106831,14061,4293,11188,7111,3745,10930,3453,21468,3483,8403,601699,1,2,Jason's situation is skeptical.,6,4,4,N,N,M,B,50-75k,Y,52,survey on donation,
42qh4h9nh4pklv8tz78k,25,female,journey,9781,1934,8768,33975,35482,24819,12395,5937,3561,4019,2631,16345,2677,1870,1274,5202,171300,1,2,Jennifer is needing help with chemo treatments for lymphoma.,2,6,6,N,N,F,HS,<10k,Y,32,,
43dh1tg2rd8kbmz83xgg,5,male,literal,20586,3741,3128,29478,70405,52269,5874,5216,3930,2857,2816,14600,3861,12748,3963,12457,248489,1,2,I would say that Jason has been very ill but he has the opportunity to recover and all the help he can get financially will ease his stress as he does.,1,3,4,N,Y,M,M,25-50k,Y,64,generosity and empathy,no
43qhz6ku8wpctlpvmvmb,17,female,journey,7509,2425,4225,69528,95656,52254,6314,3188,4093,2727,3387,11566,5328,3097,1909,13840,287785,1,2,"Jennifer has a tough break in life and needs as much help as she can get. She has cancer, poor thing. ",3,3,4,N,Y,F,A,25-50k,Y,33,,
44rs6pu7brlporpq7k2e,15,male,journey,32135,10582,7453,34767,34633,92,20337,20498,10322,8947,10114,36419,12287,38893,28433,14698,323030,1,2,,4,2,4,N,N,M,B,10-25k,Y,37,this survey interesting,No
45sov7hqcsfocvun0o4m,15,female,journey,3275,2745,5718,31169,32362,18948,4613,1974,5262,2952,2663,6695,2934,1436,1267,1632,126193,1,2,Jennifer suffers after the surgery. ,24,4,5,N,N,M,M,75-100k,Y,28,,
4704w6o5op6q4aoz2k0s,16,male,battle,7932,1882,2736,15096,8254,25335,2648,4142,2490,3018,2414,8590,3030,1994,1148,2372,93602,1,2,Jason has lymphoma and if you don't donate he's going to die. ,2,4,4,N,N,M,M,100-150k,Y,34,,
48621xm2vsqzfjzr86vf,18,male,literal,14320,41000,5948,31132,41949,7543,13072,6252,7399,6203,8382,31133,5234,6683,3535,19875,251525,1,0,,2,3,3,N,N,F,B,<10k,Y,35,,
48sngkr62c9r1kj85b10,25,female,journey,13770,2131,3312,22243,35585,47911,7130,2543,2927,2875,1732,5267,3163,2005,1492,9705,164125,1,2,Jennifer is battling lymphoma and needs help to raise funds to battle it. ,0,4,4,N,N,F,A,<10k,Y,27,,
48vgpdm543b1av42374o,30,male,journey,13838,21897,9625,22984,7823,5670,2126,1126,3991,2278,2359,19851,2885,7723,10725,7319,144907,2,2,i will donate,2,3,4,N,Y,M,B,50-75k,Y,40,i would like to work on this study,"i would like to work on this experiment
"
4a7frdzaumh9acqpcrq0,10,female,battle,42969,2490,3024,20708,52859,46014,20867,2113,4387,5133,2642,17485,3478,3994,1974,9696,240323,1,2,That she has a very rough life but she also tries to make the best out of her situation. She has to go through a lot of treatments but all in all she is a great person.,0,5,4,N,N,F,A,10-25k,Y,29,,
4c81819eaeaohezo3gmt,5,male,journey,2403,1809,2323,90659,13075,45092,7793,5038,4612,1799,1900,63188,7102,12567,1327,5723,266819,1,2,He needs money for lymphoma treatment,2,6,5,N,Y,M,B,50-75k,Y,23,How generous we would be to a gofundme page.,
4cja1ud7hsyel5zaab2j,15,male,literal,6626,2290,2543,15359,28615,32213,3800,2165,3223,1535,1710,8596,2983,3655,2416,5603,123590,1,2,Jason has a form of cancer that was discovered after surgery. He is going to need chemotherapy and doctors visit as he struggles through this disease.,5,4,4,N,N,F,M,50-75k,Y,35,not sure,no
4cwm60bak7sgrapbpzj6,15,male,journey,45200,2959,2865,16759,16979,62977,7253,2693,3166,3364,2276,6625,2573,1925,1246,8264,187391,1,2,"He has stage 2 lymphoma.  Because of that, he'll have to undergo chemotherapy every 3 weeks for the next few months.",1,5,6,N,Y,M,B,50-75k,Y,35,,
4cznq40us66zqj1a9706,34,male,battle,2775,2816,1584,6866,3367,7865,2419,5082,2458,1957,1420,8139,6974,4359,3069,3479,66808,1,2,preety good,5,4,5,N,N,M,B,75-100k,Y,32,no,good
4e2gtfoeo5068l57wxc6,50,female,battle,16278,3720,5060,35009,90111,135839,9830,7299,6691,4454,3653,28716,6600,69974,9990,46258,479944,1,2,Jennifer is suffering so much because of cancer.  We need to help her. Will you help?,0,5,5,N,N,M,OO,<10k,Y,64,I am guessing you were looking for how people respond to calls for help from strangers.,
4e81nb98c2xtcebblvdo,48,male,journey,4192,1829,3269,27944,21267,108286,5667,3332,3693,2715,3678,9034,3694,14365,1762,5714,222229,1,2,He's a good guy who was diagnosed with lynphoma and needs help covering medical costs and associated costs of care. He's receiving treatment and will be hospitalized for a while still.,4,4,4,N,N,F,B,75-100k,Y,23,"Honestly not sure, maybe how much of the money we kept for ourselves?",
4jo2jhpo0770mrlatw3t,15,female,journey,3469,1987,3453,21032,63669,91178,16626,2916,4993,2291,2434,5993,4827,1749,1187,2522,230789,1,2,"She is suffering from Lymphoma, going through a rigorous path towards recovery wherein she is undergoing chemotherapy and taking an array of medication.",0,5,5,N,N,M,B,25-50k,Y,26,,
4m2222r0yrbjn5cddw97,0,female,battle,16746,4544,6629,120364,34906,7821,14652,10760,12661,12651,5372,28309,5794,6393,5213,89945,384037,1,2,no,2,4,0,N,Y,M,M,10-25k,N,35,,
4np5rbeyg9mk4x7p99nl,5,male,battle,8683,3539,4083,38677,50534,163913,6772,3880,6209,2991,4712,7680,4464,26133,1686,32578,366768,1,2,Jason was diagnosed with Stage 2 Lymphoma. He will need to go through many treatments over the next few months to fight this. Jason's best friend is raising money for Jason to help him with the many expenses he will be having.,3,5,4,N,Y,F,M,100-150k,Y,54,To determine what are feelings are towards someone in need.,
4o8mqh25kvo2quwpob31,20,male,literal,11337,2320,3721,42045,47322,166124,4887,2595,3294,3448,2200,11225,2735,12464,3105,5468,324755,1,2,"Jason is a kind and determined person who is going through a tough medical situation. He had a surgery on his thyroid and has since developed Lymphoma Stage II. He is undergoing chemotherapy treatment and also local radiation. This will continue for a period of a couple months. Jason knows this will be a long and difficult road, but he is ready to take it on and get to the recovery stage.",5,5,5,N,Y,F,B,25-50k,Y,44,how generous with are to others who are in need,none
