ppt,donation,cond_sex,cond_metaphor,rt_consent,rt_check1,rt_check2,rt_instructions,rt_trial,rt_description,rt_pastdonations,rt_sympathy,rt_urgent,rt_self_cancer,rt_ff_cancer,rt_demographic,rt_age,rt_purpose,rt_feedback,rt_debrief,total_time,check1,check2,description,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,english,age,purpose,feedback
18a9b6hmls6hh5g72hcs,50,male,journey,34626,6023,6639,43054,43924,55145,7676,8232,6041,4167,9326,14111,19124,19115,5310,5711,288836,1,2,i think all the persons need to help Jason because we need to help the persons who are very sick,5,6,6,N,Y,M,B,50-75k,Y,41,it was about to know our inner feelings and thinkings ,
18jo0ym7lsb98tekcoeh,25,male,literal,7096,3920,3780,21551,37656,40530,3144,3907,4414,4253,2602,10382,3439,6478,1742,4640,159976,1,2,Jason is in life saving therapy and needs funding to cover medical bills as well as day to day expenses.,5,6,6,N,Y,M,B,75-100k,Y,50,,
19yqxekl0ay6e3r5r8jv,35,female,journey,5342,2573,4156,20147,42201,37355,5556,4404,3326,1896,2441,9750,2991,11091,3396,5233,162343,1,2,"Jennifer has lymphoma. She is facing a long path to recovery, and needs financial support.",2,6,5,N,Y,F,B,25-50k,Y,23,Sympathies?,none
1a4xx7kpd0585w2e4u8f,25,male,literal,52875,2435,5557,43318,83621,59210,12890,4785,6536,3307,3575,12618,4954,51631,2008,46639,396706,1,2,Jason has been diagnosed with stage 2 lymphoma. He is undergoing chemotherapy and hopes to recover from it. ,6,6,6,N,N,M,M,<10k,Y,46,People's propensity for charity and their selfishness?,
1ap60v7qqwh60ojyawff,10,female,battle,13241,1416,2951,6404,23118,15495,5329,4280,2282,3160,2291,7426,1610,1876,1595,5691,99099,1,2,She is struggling with cancer.  She needs help with the medical costs.,2,6,6,N,Y,F,M,50-75k,Y,45,,
1awcvwvcz4cu0fejc991,30,female,literal,7457,1994,4377,23492,31147,17593,38706,5114,5371,2522,1730,8084,3641,12551,1152,12052,177566,1,2,She is suffering from a cancer diagnosis. She requires frequent treatment but is so far in good spirits.,5,4,6,N,Y,F,M,25-50k,Y,25,How much people are willing to donate.,
1b7f6mc9q7n3v4q6dwqy,25,female,battle,8496,2220,5364,45871,64152,70704,8793,4465,6648,9483,3106,11619,3841,2414,1476,7204,256570,1,2,Jennifer has been fighting and receiving chemo. Her friend is trying to help raise money for her bills.,2,6,6,N,N,F,HS,<10k,Y,40,,
1bbynrgby98wr9370jq1,50,male,battle,9060,13226,3365,46782,63544,67002,9377,4791,4942,2554,9779,18482,4611,10983,4329,11483,284791,1,2,That he has been diagnosed with Stage IV Lymphoma.  He is going to fight and go through Chemotherapy eventhough it makes him sick and tired.,2,6,6,N,Y,F,HS,75-100k,Y,52,,
1bdtqfdc0lq51y40rseg,50,male,literal,11775,2952,4074,26679,32392,34511,7225,2570,3794,3439,2253,10264,3684,29689,3679,12825,192234,1,2,He has been diagnosed with cancer. Any money raised would help his family get through this tought time as he fights cancer.,2,5,6,N,Y,M,HS,100-150k,Y,26,People's reactions to donation requests. ,none
1bo5cb0zvxh545q90y23,40,male,battle,12982,2516,3284,30702,46912,23659,8099,2969,3543,4352,2496,12484,4848,31837,8291,22664,222057,1,2,He is battling cancer and needs money to pay for his treatments.,2,6,6,N,Y,M,B,25-50k,Y,40,Whether the remote possibility of personal gain would affect someone's willingness to give to others,Thanks and stay safe!
1cudf1dsus72lws7oevj,40,female,literal,25754,3946,11884,474183,27012,21642,11302,4388,8954,5686,5193,12990,7552,2581,2573,13184,641654,1,2,it was amy on a friend,10,6,5,N,N,F,B,50-75k,Y,45,,
1cwqmxvgkumn7vrlys9a,5,female,battle,10802,1855,3163,29088,46206,63039,5967,2803,4763,3366,3625,7226,5641,46244,1827,25213,261252,1,2,Jennifer is fighting a battle for her life . She had a complicated surgery which led to her receiving a cancer diagnosis. She is currently going through Chemo and is going to need some finance help with all the medical things. ,5,6,5,N,Y,F,HS,75-100k,Y,45,I feel that it is a relation between how we see a situation and the amount of money one is willing to donate. ,
1dj947x3sc3yy2wuvvya,50,female,journey,34332,3385,3788,50315,64730,277578,9216,5657,9183,5647,3134,12999,5295,9685,4519,29072,528888,1,2,"Jennifer is going to undergo one of the most life altering processes possible.  When my wife was first diagnosed, she was told by a survivor that if the cure doesnt kill you, the process will be incredibly positive for you.  We didnt think this was possible but it is totally true.  Cancer and its treatment/recovery process will help a person to quickly decide how they want to spend their very precious time.  People and things that cause stress, anxiety, anger, or disappontment are quickly left behind.  Love, happiness, support, kindness - people and places and things that provide this are truly what life is about and you prioritize these over everything else.  The treatment is horrible, but you see the kindness in so many people that it helps you with strength you didnt know you had.  Minute by minute, you make it through to the end.",15,6,6,N,Y,M,M,>150k,Y,51,,
1dt08gckzay7xtkufz4t,40,male,battle,23755,6808,7950,73386,41615,54301,9845,4367,7429,3666,4556,10078,5244,5585,13493,6760,280318,1,2,"That he needs help, and people need to support him",2,6,6,N,N,F,M,75-100k,Y,56,,good study
1dv2930mgb1j1ugghyv5,25,female,battle,4684,4967,4017,15087,9082,29433,14278,3232,5109,17231,17872,7905,7549,3618,1995,5358,152298,1,2,Battling leukemia and is looking for people to donate to her situation to help with medical bills ,3,6,5,N,N,F,M,25-50k,Y,34,,
1dxop3qtxgd60kxn1uah,40,female,battle,52686,2650,4159,26024,84272,157085,8985,3734,10884,4821,2895,16838,4321,58610,4422,29456,472038,1,2,"Jennifer has Lymphoma, a serious form of cancer. She's currently undergoing treatments to try and beat it but, these treatments are really tough. They make her feel terrible.  On top of all that, these treatments are really expensive and she will have to pay for a lot of it herself.",15,5,5,N,Y,M,M,>150k,Y,46,I think we were testing how we related to the story and if it translated to action. I am guessing there is another group that will have a different script to determine if it has a different effect.,no
1dz2jck0h11gs582dous,25,female,battle,16245,2146,4415,45776,55510,57117,12355,8514,5630,2983,5077,16132,3918,4415,22399,50293,313502,1,2,"Jennifer has cancer and is undergoing treatment.  However, what is not known is if she has insurance covering treatments, if she has a source of income, etc.  ",6,4,4,N,Y,F,HS,25-50k,Y,48,,To see how charitable people would be.  
1e3j7a3vkbuj5dyttfm8,34,female,journey,59188,3653,7482,33888,9372,47476,6506,4643,12142,6891,6620,11359,8362,6918,2782,5239,233337,2,2,making the distions with the requirements and i was choose in my way of seeing the summary,5,5,4,N,Y,F,B,<10k,Y,25,,
1e68jovjhmytzwenhw0z,0,female,journey,2248,2246,3138,16685,54605,22021,5578,2649,2734,2024,1638,6982,2336,1782,723,1725,129737,1,2,She has a late stage disease that will probably kill her if she doesn't get the medical support she needs.,2,4,3,N,N,M,B,100-150k,Y,29,,
1eepwam2fcsyzg84zzsp,34,female,literal,15868,3670,1911,5247,6243,1587,3895,2789,7304,2712,2149,9297,5748,3721,4503,11680,89035,3,2,,12,6,6,Y,Y,M,B,10-25k,Y,45,,
1eje8u7xbxb7c0mktywl,30,male,battle,23086,1522,1767,21311,20273,94642,5203,2859,4826,3623,2265,11530,4387,18821,1828,23125,241556,1,2,"Jason had a thyroid problem that has now escalated to stage II lymphoma. His friend has started a campaign to raise money to help him pay for expenses related to his treatment. I am slightly concerned that his friend is using this as a way to make money off of Jason, but figure that he is probably telling the truth. ",52,4,4,N,Y,M,M,25-50k,Y,26,How generous people are in response to questions for money. ,
1ftzsv192qxk7qvdg735,20,female,journey,4067,990,727,27183,16302,8244,4753,1763,2972,1776,1522,9221,2895,1425,1257,10758,96132,1,2,She is a great person diagnosed with Lymphoma,0,4,3,N,N,M,B,50-75k,Y,30,,
1g206ddcm7tvjdyngaon,5,male,literal,6705,3514,4127,34863,54982,38310,15572,6778,5385,3377,2950,13556,5607,8572,3382,12068,220356,1,2,THE YOUND MAN NEEDS HELP TO BE SAVED. EVERY LITTLE BIT COUNTS,2,6,6,N,N,F,HS,25-50k,Y,63,SHARING,"NA"
1gwp53hm2hu7jo5vxpw5,30,male,literal,8114,1806,3213,21000,34256,95574,6553,5056,9413,3284,2462,10937,9392,68010,1854,4707,285867,1,2,"I would explain that Jason's friend unfortunately has lymphoma. While it isn't as bad as it could be, he still has stage 2 and it will be a tough road moving forward. Jason is helping his friend raise money for treatment as he has to go through rounds of chemeo and local radiation if deemed necessary. Jason's friend is beloved by many so this campaign will really help out. ",33.13,6,6,N,Y,M,B,100-150k,Y,32,To see how much we donate to a situation depending on how much empathy we feel towards the cause. personal situations will also be measured. Example: people who have been affected by cancer or people in their family that have been affected by cancer may choose to donate more than those who haven't been through that. ,
1hghvlkxcdsgpw96weqq,40,male,journey,54253,2313,5207,46775,73836,233695,6876,3791,5469,4118,4191,17680,5062,42723,42444,28613,577622,1,2,Jason is a normal person with a good character who just got a very evil disease. He is fighting it off with all his strength but the costs involved are overwhelmed. lets help make that weight a little better ,10,5,5,N,N,F,B,100-150k,N,42,i thought it was interesting specially because of the fact that in the end someone in need will have a donation ,there should be more things like this to spread the love and at the same time produce 
1j6ykv7ery37utvxu44t,30,female,journey,36934,78618,5572,8643,10205,13273,5730,5792,10081,6506,3504,11213,60482,5958,7050,9450,283623,1,0,Nice and good,4,5,5,Y,Y,M,B,75-100k,Y,28,Nice,Nice
1j9nez5kv9ecphlkhe36,50,female,literal,11593,3565,5248,10604,14765,205356,6276,6029,75032,8469,5858,27658,7283,23529,6102,10523,429284,1,3,"""Friends"" In their original contracts for the first season, cast members were paid $22,500 per episode. As the show entered its second season, cast members received different salaries, varying from $20,000 up to $40,000 per episode",5,6,6,Y,Y,M,D,10-25k,Y,38.261,good,good
1k3qrwx73h48trk09s2j,10,male,literal,5844,2961,2497,8379,68135,14738,4207,54018,8339,5566,3003,19026,4615,4637,4579,15709,226540,1,2,jason diagnised with lymphoma,2,6,6,N,N,M,B,10-25k,Y,25,na,na
1kv6xdhg7aex9yf4fcv2,25,male,journey,3708,2888,2925,43772,85073,199642,17010,2200,4329,2594,2592,6422,3614,2243,1662,2038,383338,1,2,Jason had thyroid surgery and was diagnosed with stage 2 Lymphoma. He's undergoing chemo.,3,6,6,N,Y,M,A,25-50k,Y,41,,
1ln21lxhnmx8b426vj5m,20,female,journey,11973,2375,2978,21929,57154,57752,9023,4490,7218,2978,5223,18367,3225,27616,3876,4362,241053,1,2,that she recently had a thyroid surgery and now is battling lymphoma and her good friend is collecting donations to help pay for medical bills and such.  ,1,4,5,N,Y,M,A,OO,Y,24,to see if people would donate to somebody who is in need based on how they can relate to the situation.,n/a
1lop148ozjuj9q95zzzg,0,female,journey,14115,1828,2705,22587,24937,31740,5127,2598,4345,2529,2508,10414,3086,2137,1582,5092,137818,1,2,Jennifer has lymphoma and this campaign is helping to raise money for expenses she has along the way.,3,5,5,N,Y,F,M,100-150k,Y,47,,
1lz74ralmjbmv2x0cuxz,50,male,literal,362646,1779,3021,45608,190093,38253,4093,2293,3685,2654,3046,8252,6861,3838,1263,6546,684484,1,2,Someone has leukemia and can't afford the chemotherapy. He's responded well to the first treatments.,2,5,4,N,Y,M,B,25-50k,Y,43,,
1m8vr7p3x5aa645crmrb,25,male,battle,7225,2918,3925,34128,43918,52596,11574,6363,4606,5661,4513,9380,3282,2573,1926,5185,201568,1,2,He is undergoing chemotherapy over several months. He has many expenses associated with the treatment.,2,2,6,N,Y,M,HS,75-100k,Y,56,,
1mv9lzxawztbrkeqhhag,25,female,journey,553919,2086,3947,29970,52063,64415,6108,6310,7097,3496,2742,11591,4723,3126,2035,12398,766410,1,2,A cancer patient who has undergone surgery is now going through further treatment. there are a lot of expenses incurred along the way. She is doing ok and hoping for the best.,12,3,6,N,Y,F,B,<10k,Y,38,,
1n9uwjxq42043gn3or0z,40,male,literal,15235,2216,2941,31807,130221,50367,5188,3047,3707,3019,2569,8630,4584,2449,1351,17063,285023,1,2,"Jason had surgery for a thyroid issue and then was diagnosed with lymphoma. He's currently undergoing treatment, chemo and radiation, and so far seems to be responding well, but it's a long road ahead for him until he's clear of the disease.",4,5,6,N,Y,M,M,100-150k,Y,45,,
1ndgjg6cn8y82n6avks3,47,male,battle,9561,3269,4103,34275,64510,110673,10405,6078,9996,5206,2870,9794,4443,5023,2201,18013,300771,1,2,He is battling stage 2 cancer. He had surgery and is currently undergoing chemo. His treatments are every 3 weeks. After his treatment he has a few days of nausea and weakness. He is incurring a lot of expenses and could use help covering the cost.,15,6,6,N,Y,F,B,>150k,Y,52,,
1qw6kat6b6cww5ynl2uo,10,male,battle,8596,2702,3088,52738,72970,34674,6627,3555,3160,3834,3052,12719,3878,4707,3460,14967,235274,1,2,He is very sick and has been fighting a long fight with Cancer. He has been doing chemo and is struggling to hold on through being so sick from the medication. ,0,6,5,N,N,F,B,<10k,Y,36,Not sure,no
1rqzt5ffcj1xmb0k0rpu,45,male,journey,472915,5175,7968,12707,12154,27996,3732,2283,6575,2355,2049,11160,4963,5543,5663,29501,615154,1,2,nice,20,5,6,Y,Y,M,B,50-75k,Y,26,nice,nice
1tr2cbdf969yrg9zchf2,10,female,battle,12210,3880,3392,32769,50112,65248,7123,4291,4785,3358,4190,15883,4234,42646,11515,11848,277708,1,2,Jennifer has cancer. Her medical bills are climbing fast as she goes through chemotherapy.,0,5,6,N,Y,M,HS,<10k,Y,33,"I mean, it seems like a pretty basic concept of 'how much value do people put on important charity work' to me.",I have nothing more to add at this time.
1vxxtx58n11bcocxaevc,25,male,journey,27880,2032,2338,33049,33533,20216,6848,5282,4354,7880,2325,10263,3147,2847,1065,33512,196984,1,2,"Jason is undergoing cancer treatments, and he needs help paying for his medical treatments. ",0,4,3,N,N,F,B,>150k,Y,22,,
1wbzwjktndv7hjd20qyy,35,female,literal,3419,1811,984,4808,6553,14528,2618,3699,8555,2678,2454,21106,27845,3996,4719,5664,116216,2,2,GOOD,2,4,4,Y,Y,M,B,25-50k,Y,40,,GOOD
1wcn405xxhbtxzefccqo,5,male,literal,26469,2534,6475,41257,67964,64113,17216,7364,7454,4983,7022,16062,4349,3911,1793,8999,288380,1,2,Jason has Stage 2 Lymphomia and is currently getting chemo.  He is a fighter and is determined to beat this.,6,2,4,N,Y,M,B,75-100k,Y,49,,
1wvsjzd1md2ey0q3cho6,15,male,journey,46075,7499,5775,39628,49097,333654,12202,3861,13273,11196,4016,40988,6016,5958,2337,8624,590747,1,2,Jason was diagnosed the lymphoma he is counted his days. Jason best friend help pay for the money expenses to cure the diseases.,2,5,4,N,N,F,B,50-75k,Y,30,,
1xg5qrnvuaubnadtfafv,50,male,literal,7719,2007,2825,28969,32751,49514,4959,2093,2823,1890,2462,8814,2851,13507,3220,3883,170597,1,2,"Jason has a tough road ahead of him with many long and enduring treatments for his lymphoma. He's a fighter, so he's going to beat it, but he is going to suffer financially as well as a result. He would benefit from financial support to help him get through the treatment without worrying.",0,6,6,N,Y,M,D,75-100k,Y,28,To see how generous people of different ages are,Thank you!
1xowfs7yv0vmn3yhx8ow,20,male,journey,4562,2180,3639,37383,85535,116230,5991,3287,9822,6231,2230,17074,4367,10991,8687,41302,359788,1,2,"Jason has stage II Lymphoma, which requires radiation treatment every 21 days for many months. These treatments can make him nauseous but will help him recover.",1,5,5,N,Y,M,B,<10k,Y,28,Empathy/Sympathy.,I appreciate the oppurtunity.
1xuncqslxw2kuulbudqk,5,female,literal,30298,7110,6513,17181,25092,50358,12835,5921,8130,6151,7408,14825,7451,7259,6336,20890,237570,1,2,She is very struggle for money. can you please help her to survive,4,4,4,N,N,M,B,25-50k,Y,25,good,good
1ytud4vmw5jy90aoth1e,25,male,battle,8857,1484,4023,14774,14848,37656,4490,3600,2860,3823,2069,8587,2970,2340,1129,1948,115949,1,2,Jason has severe medical issues stemming from complications after a surgery. He needs additional funding for the treatment he requires so he has a chance of recovery.,3,5,4,N,N,M,B,75-100k,Y,25,,
1ywu00cmjdupp2g8mc6d,5,female,literal,1823,1632,2681,24953,19604,67372,4867,2647,2723,1940,4510,10006,2653,1795,1291,1297,152056,1,2,She has cancer and is undergoing chemo for it. Her friend is trying to raise money to help her out,3,3,5,N,N,M,B,50-75k,Y,37,,
1yxgz3egz4d1rz63xtsf,11,female,journey,134712,3742,5964,304267,11856,42489,5192,40212,2843,2639,1483,7779,2807,1368,547,1348,569580,1,2,It was a situation in which they needed help with money and they needed donations. These donations were going to help them with bills and get them through. ,0,3,4,N,N,F,B,25-50k,Y,30,,
1yxwzebg8b74ft56h1gk,38,male,battle,7809,5924,4709,6235,6540,8755,6865,2883,6634,5089,2786,6740,3720,3348,3531,4887,88987,2,2, Jason's situation to a friend,12,5,4,N,N,F,B,25-50k,Y,35,thanks,thanks
1zod9n3bezesy94gp3wu,30,male,literal,11549,3836,12101,30245,13914,95688,10332,8589,16369,7014,5623,39043,8258,41973,11826,7640,325248,1,2,this jasons sittution is very nice tostudy just try one time,0,0,6,N,OO,OO,M,10-25k,Y,53,i dont have idiea,no
